Geography_ID,City,State,Region,Country,Postal_Code
4994,Cam Pha,District #13,East,Vietnam,15221
4995,Cam Pha,District #13,East,Vietnam,15229
4996,Cam Pha,District #13,East,Vietnam,15234
4997,Cam Pha,District #13,East,Vietnam,15264
4998,Cam Pha,District #13,East,Vietnam,15336
4999,Cam Pha,District #13,East,Vietnam,15360
5000,Cam Pha,District #13,East,Vietnam,15432
5001,Cam Pha,District #13,East,Vietnam,15443
5002,Cam Pha,District #13,East,Vietnam,15450
5003,Cam Pha,District #13,East,Vietnam,15458
5004,Cam Pha,District #13,East,Vietnam,15467
5005,Cam Pha,District #13,East,Vietnam,15476
5006,Cam Pha,District #13,East,Vietnam,15540
5007,Cam Pha,District #13,East,Vietnam,15542
5008,Cam Pha,District #13,East,Vietnam,15565
5009,Cam Pha,District #13,East,Vietnam,15626
5010,Cam Pha,District #13,East,Vietnam,15634
5011,Cam Pha,District #13,East,Vietnam,15635
5012,Cam Pha,District #13,East,Vietnam,15650
5013,Cam Pha,District #13,East,Vietnam,15670
5014,Cam Pha,District #13,East,Vietnam,15692
5015,Cam Pha,District #13,East,Vietnam,15698
5016,Cam Pha,District #13,East,Vietnam,15713
5017,Cam Pha,District #13,East,Vietnam,15720
5018,Cam Pha,District #13,East,Vietnam,15757
5019,Cam Pha,District #13,East,Vietnam,15765
5020,Cam Pha,District #13,East,Vietnam,15775
5021,Cam Pha,District #13,East,Vietnam,15851
5022,Cam Pha,District #13,East,Vietnam,15904
5023,Cam Pha,District #13,East,Vietnam,15909
5024,Cam Pha,District #13,East,Vietnam,15942
5025,Cam Pha,District #13,East,Vietnam,16029
5026,Cam Pha,District #13,East,Vietnam,16033
5027,Cam Pha,District #13,East,Vietnam,16034
5028,Cam Pha,District #13,East,Vietnam,16048
5029,Cam Pha,District #13,East,Vietnam,16053
5030,Cam Pha,District #13,East,Vietnam,16054
5031,Cam Pha,District #13,East,Vietnam,16056
5032,Cam Pha,District #13,East,Vietnam,16134
5033,Cam Pha,District #13,East,Vietnam,16136
5034,Cam Pha,District #13,East,Vietnam,16222
5035,Cam Pha,District #13,East,Vietnam,16341
5036,Cam Pha,District #06,East,Vietnam,16351
5037,Cam Pha,District #06,East,Vietnam,16405
5038,Cam Pha,District #06,East,Vietnam,16413
5039,Cam Pha,District #06,East,Vietnam,16503
5040,Cam Pha,District #06,East,Vietnam,16541
5041,Cam Pha,District #06,East,Vietnam,16544
5042,Cam Pha,District #13,East,Vietnam,16651
5043,Cam Pha,District #13,East,Vietnam,16659
5044,Cam Pha,District #13,East,Vietnam,16660
5045,Cam Pha,District #13,East,Vietnam,16669
5046,Cam Pha,District #13,East,Vietnam,16672
5047,Cam Pha,District #13,East,Vietnam,16821
5048,Cam Pha,District #13,East,Vietnam,16825
5049,Cam Pha,District #06,East,Vietnam,16828
5050,Cam Pha,District #06,East,Vietnam,16835
5051,Cam Pha,District #13,East,Vietnam,16850
5052,Cam Pha,District #06,East,Vietnam,16866
5053,Cam Pha,District #13,East,Vietnam,16873
5054,Cam Pha,District #06,East,Vietnam,16915
5055,Cam Pha,District #06,East,Vietnam,16932
5056,Cam Pha,District #06,East,Vietnam,16939
5057,Cam Pha,District #05,East,Vietnam,17038
5058,Cam Pha,District #05,East,Vietnam,17048
5059,Cam Pha,District #05,East,Vietnam,17070
5060,Cam Pha,District #06,East,Vietnam,17084
5061,Cam Pha,District #05,East,Vietnam,17087
5062,Cam Pha,District #05,East,Vietnam,17097
5063,Cam Pha,District #05,East,Vietnam,17215
5064,Cam Pha,District #05,East,Vietnam,17224
5065,Cam Pha,District #05,East,Vietnam,17239
5066,Cam Pha,District #05,East,Vietnam,17301
5067,Cam Pha,District #05,East,Vietnam,17302
5068,Cam Pha,District #05,East,Vietnam,17307
5069,Cam Pha,District #05,East,Vietnam,17311
5070,Cam Pha,District #05,East,Vietnam,17319
5071,Cam Pha,District #05,East,Vietnam,17325
5072,Cam Pha,District #05,East,Vietnam,17372
5073,Cam Pha,District #05,East,Vietnam,17404
5074,Cam Pha,District #05,East,Vietnam,17407
5075,Cam Pha,District #05,East,Vietnam,17509
5076,Cam Pha,District #05,East,Vietnam,17551
5077,Cam Pha,District #05,East,Vietnam,17565
5078,Cam Pha,District #06,East,Vietnam,17729
5079,Cam Pha,District #06,East,Vietnam,17730
5080,Cam Pha,District #06,East,Vietnam,17742
5081,Cam Pha,District #06,East,Vietnam,17749
5082,Cam Pha,District #06,East,Vietnam,17777
5083,Cam Pha,District #06,East,Vietnam,17836
5084,Cam Pha,District #06,East,Vietnam,17845
5085,Cam Pha,District #06,East,Vietnam,17868
5086,Cam Pha,District #03,East,Vietnam,17959
5087,Cam Pha,District #03,East,Vietnam,17968
5088,Cam Pha,District #03,East,Vietnam,17970
5089,Cam Pha,District #03,East,Vietnam,18002
5090,Cam Pha,District #03,East,Vietnam,18101
5091,Cam Pha,District #03,East,Vietnam,18102
5092,Cam Pha,District #03,East,Vietnam,18223
5093,Cam Pha,District #03,East,Vietnam,18230
5094,Cam Pha,District #03,East,Vietnam,18232
5095,Cam Pha,District #03,East,Vietnam,18320
5096,Cam Pha,District #01,East,Vietnam,18337
5097,Cam Pha,District #03,East,Vietnam,18346
5098,Cam Pha,District #03,East,Vietnam,18347
5099,Cam Pha,District #01,East,Vietnam,18403
5100,Cam Pha,District #01,East,Vietnam,18428
5101,Cam Pha,District #01,East,Vietnam,18445
5102,Cam Pha,District #01,East,Vietnam,18449
5103,Cam Pha,District #03,East,Vietnam,18466
5104,Cam Pha,District #06,East,Vietnam,18616
5105,Cam Pha,District #06,East,Vietnam,18631
5106,Cam Pha,District #01,East,Vietnam,18651
5107,Cam Pha,District #01,East,Vietnam,18653
5108,Cam Pha,District #06,East,Vietnam,18656
5109,Cam Pha,District #01,East,Vietnam,18711
5110,Cam Pha,District #01,East,Vietnam,18766
5111,Cam Pha,District #01,East,Vietnam,18769
5112,Cam Pha,District #01,East,Vietnam,18826
5113,Cam Pha,District #04,East,Vietnam,18930
5114,Cam Pha,District #04,East,Vietnam,18931
5115,Cam Pha,District #04,East,Vietnam,18933
5116,Cam Pha,District #04,East,Vietnam,18953
5117,Cam Pha,District #04,East,Vietnam,18957
5118,Cam Pha,District #04,East,Vietnam,19002
5119,Cam Pha,District #04,East,Vietnam,19014
5120,Cam Pha,District #04,East,Vietnam,19018
5121,Cam Pha,District #04,East,Vietnam,19029
5122,Cam Pha,District #04,East,Vietnam,19078
5123,Cam Pha,District #04,East,Vietnam,19081
5124,Cam Pha,District #04,East,Vietnam,19091
5125,Cam Pha,District #04,East,Vietnam,19096
5126,Cam Pha,District #04,East,Vietnam,19115
5127,Cam Pha,District #04,East,Vietnam,19127
5128,Cam Pha,District #04,East,Vietnam,19134
5129,Cam Pha,District #04,East,Vietnam,19139
5130,Cam Pha,District #04,East,Vietnam,19151
5131,Cam Pha,District #04,East,Vietnam,19152
5132,Cam Pha,District #04,East,Vietnam,19191
5133,Cam Pha,District #04,East,Vietnam,19197
5134,Cam Pha,District #04,East,Vietnam,19301
5135,Cam Pha,District #04,East,Vietnam,19316
5136,Cam Pha,District #04,East,Vietnam,19319
5137,Cam Pha,District #04,East,Vietnam,19339
5138,Cam Pha,District #04,East,Vietnam,19341
5139,Cam Pha,District #04,East,Vietnam,19346
5140,Cam Pha,District #04,East,Vietnam,19372
5141,Cam Pha,District #04,East,Vietnam,19409
5142,Cam Pha,District #04,East,Vietnam,19420
5143,Cam Pha,District #04,East,Vietnam,19450
5144,Cam Pha,District #04,East,Vietnam,19465
5145,Cam Pha,District #04,East,Vietnam,19477
5146,Cam Pha,District #05,East,Vietnam,19507
5147,Cam Pha,District #03,East,Vietnam,19529
5148,Cam Pha,District #03,East,Vietnam,19538
5149,Cam Pha,District #04,East,Vietnam,19735
5150,Cam Pha,District #04,East,Vietnam,19886
5151,Cam Pha,District #04,East,Vietnam,19891
5152,Cam Pha,District #04,East,Vietnam,19901
5153,Cam Pha,District #04,East,Vietnam,19905
5154,Cam Pha,District #05,East,Vietnam,19930
5155,Cam Pha,District #05,East,Vietnam,19944
5156,Cam Pha,District #05,East,Vietnam,19945
5157,Cam Pha,District #05,East,Vietnam,19950
5158,Cam Pha,District #07,East,Vietnam,20009
5159,Cam Pha,District #07,East,Vietnam,20049
5160,Cam Pha,District #07,East,Vietnam,20082
5161,Cam Pha,District #07,East,Vietnam,20171
5162,Cam Pha,District #05,East,Vietnam,20175
5163,Cam Pha,District #07,East,Vietnam,20194
5164,Cam Pha,District #07,East,Vietnam,20299
5165,Cam Pha,District #05,East,Vietnam,20317
5166,Cam Pha,District #07,East,Vietnam,20398
5167,Cam Pha,District #07,East,Vietnam,20416
5168,Cam Pha,District #07,East,Vietnam,20418
5169,Cam Pha,District #07,East,Vietnam,20421
5170,Cam Pha,District #07,East,Vietnam,20440
5171,Cam Pha,District #07,East,Vietnam,20441
5172,Cam Pha,District #07,East,Vietnam,20472
5173,Cam Pha,District #07,East,Vietnam,20515
5174,Cam Pha,District #07,East,Vietnam,20529
5175,Cam Pha,District #07,East,Vietnam,20537
5176,Cam Pha,District #07,East,Vietnam,20540
5177,Cam Pha,District #07,East,Vietnam,20575
5178,Cam Pha,District #07,East,Vietnam,20603
5179,Cam Pha,District #07,East,Vietnam,20617
5180,Cam Pha,District #07,East,Vietnam,20626
5181,Cam Pha,District #07,East,Vietnam,20674
5182,Cam Pha,District #07,East,Vietnam,20684
5183,Cam Pha,District #07,East,Vietnam,20735
5184,Cam Pha,District #05,East,Vietnam,20759
5185,Cam Pha,District #07,East,Vietnam,20762
5186,Cam Pha,District #07,East,Vietnam,20817
5187,Cam Pha,District #05,East,Vietnam,20855
5188,Cam Pha,District #05,East,Vietnam,20901
5189,Cam Pha,District #05,East,Vietnam,21005
5190,Cam Pha,District #05,East,Vietnam,21020
5191,Cam Pha,District #05,East,Vietnam,21027
5192,Cam Pha,District #05,East,Vietnam,21034
5193,Cam Pha,District #05,East,Vietnam,21132
5194,Cam Pha,District #05,East,Vietnam,21207
5195,Cam Pha,District #05,East,Vietnam,21214
5196,Cam Pha,District #05,East,Vietnam,21221
5197,Cam Pha,District #05,East,Vietnam,21273
5198,Cam Pha,District #05,East,Vietnam,21404
5199,Cam Pha,District #13,East,Vietnam,21528
5200,Cam Pha,District #13,East,Vietnam,21539
5201,Cam Pha,District #05,East,Vietnam,21638
5202,Cam Pha,District #04,East,Vietnam,21650
5203,Cam Pha,District #05,East,Vietnam,21662
5204,Cam Pha,District #05,East,Vietnam,21669
5205,Cam Pha,District #05,East,Vietnam,21679
5206,Cam Pha,District #05,East,Vietnam,21716
5207,Cam Pha,District #05,East,Vietnam,21746
5208,Cam Pha,District #05,East,Vietnam,21783
5209,Cam Pha,District #05,East,Vietnam,21813
5210,Cam Pha,District #05,East,Vietnam,21826
5211,Cam Pha,District #05,East,Vietnam,21869
5212,Cam Pha,District #04,East,Vietnam,21920
5213,Cam Pha,District #07,East,Vietnam,22037
5214,Cam Pha,District #07,East,Vietnam,22079
5215,Cam Pha,District #07,East,Vietnam,22103
5216,Cam Pha,District #07,East,Vietnam,22106
5217,Cam Pha,District #07,East,Vietnam,22207
5218,Cam Pha,District #07,East,Vietnam,22215
5219,Cam Pha,District #07,East,Vietnam,22463
5220,Cam Pha,District #07,East,Vietnam,22469
5221,Cam Pha,District #07,East,Vietnam,22504
5222,Cam Pha,District #07,East,Vietnam,22528
5223,Cam Pha,District #07,East,Vietnam,22579
5224,Cam Pha,District #07,East,Vietnam,22603
5225,Cam Pha,District #07,East,Vietnam,22611
5226,Cam Pha,District #07,East,Vietnam,22646
5227,Cam Pha,District #07,East,Vietnam,22649
5228,Cam Pha,District #07,East,Vietnam,22720
5229,Cam Pha,District #07,East,Vietnam,22728
5230,Cam Pha,District #07,East,Vietnam,22735
5231,Cam Pha,District #07,East,Vietnam,22742
5232,Cam Pha,District #07,East,Vietnam,22815
5233,Cam Pha,District #07,East,Vietnam,22842
5234,Cam Pha,District #07,East,Vietnam,22845
5235,Cam Pha,District #07,East,Vietnam,22905
5236,Cam Pha,District #07,East,Vietnam,22907
5237,Cam Pha,District #07,East,Vietnam,22924
5238,Cam Pha,District #07,East,Vietnam,22937
5239,Cam Pha,District #07,East,Vietnam,22964
5240,Cam Pha,District #07,East,Vietnam,23015
5241,Cam Pha,District #07,East,Vietnam,23027
5242,Cam Pha,District #07,East,Vietnam,23030
5243,Cam Pha,District #07,East,Vietnam,23032
5244,Cam Pha,District #07,East,Vietnam,23038
5245,Cam Pha,District #07,East,Vietnam,23119
5246,Cam Pha,District #07,East,Vietnam,23123
5247,Cam Pha,District #07,East,Vietnam,23129
5248,Cam Pha,District #07,East,Vietnam,23138
5249,Cam Pha,District #07,East,Vietnam,23147
5250,Cam Pha,District #07,East,Vietnam,23156
5251,Cam Pha,District #07,East,Vietnam,23163
5252,Cam Pha,District #07,East,Vietnam,23169
5253,Cam Pha,District #07,East,Vietnam,23190
5254,Cam Pha,District #07,East,Vietnam,23231
5255,Cam Pha,District #07,East,Vietnam,23236
5256,Cam Pha,District #07,East,Vietnam,23269
5257,Cam Pha,District #07,East,Vietnam,23286
5258,Cam Pha,District #07,East,Vietnam,23293
5259,Cam Pha,District #07,East,Vietnam,23316
5260,Cam Pha,District #07,East,Vietnam,23324
5261,Cam Pha,District #07,East,Vietnam,23336
5262,Cam Pha,District #07,East,Vietnam,23341
5263,Cam Pha,District #07,East,Vietnam,23357
5264,Cam Pha,District #07,East,Vietnam,23397
5265,Cam Pha,District #07,East,Vietnam,23463
5266,Cam Pha,District #07,East,Vietnam,23464
5267,Cam Pha,District #07,East,Vietnam,23471
5268,Cam Pha,District #07,East,Vietnam,23504
5269,Cam Pha,District #07,East,Vietnam,23602
5270,Cam Pha,District #07,East,Vietnam,23667
5271,Cam Pha,District #07,East,Vietnam,23690
5272,Cam Pha,District #07,East,Vietnam,23801
5273,Cam Pha,District #07,East,Vietnam,23805
5274,Cam Pha,District #08,East,Vietnam,23828
5275,Cam Pha,District #07,East,Vietnam,23841
5276,Cam Pha,District #08,East,Vietnam,23847
5277,Cam Pha,District #08,East,Vietnam,23878
5278,Cam Pha,District #07,East,Vietnam,23898
5279,Cam Pha,District #08,East,Vietnam,23917
5280,Cam Pha,District #08,East,Vietnam,23964
5281,Cam Pha,District #07,East,Vietnam,24009
5282,Cam Pha,District #07,East,Vietnam,24038
5283,Cam Pha,District #07,East,Vietnam,24042
5284,Cam Pha,District #08,East,Vietnam,24053
5285,Cam Pha,District #07,East,Vietnam,24070
5286,Cam Pha,District #07,East,Vietnam,24083
5287,Cam Pha,District #15,East,Vietnam,24136
5288,Cam Pha,District #07,East,Vietnam,24175
5289,Cam Pha,District #19,East,Vietnam,24203
5290,Cam Pha,District #19,East,Vietnam,24243
5291,Cam Pha,District #15,East,Vietnam,24366
5292,Cam Pha,District #07,East,Vietnam,24515
5293,Cam Pha,District #07,East,Vietnam,24517
5294,Cam Pha,District #07,East,Vietnam,24555
5295,Cam Pha,District #07,East,Vietnam,24571
5296,Cam Pha,District #07,East,Vietnam,24595
5297,Cam Pha,District #15,East,Vietnam,24608
5298,Cam Pha,District #15,East,Vietnam,24619
5299,Cam Pha,District #15,East,Vietnam,24657
5300,Cam Pha,District #15,East,Vietnam,24811
5301,Cam Pha,District #15,East,Vietnam,24816
5302,Cam Pha,District #15,East,Vietnam,24918
5303,Cam Pha,District #15,East,Vietnam,24938
5304,Cam Pha,District #07,East,Vietnam,24941
5305,Cam Pha,District #15,East,Vietnam,24943
5306,Cam Pha,District #15,East,Vietnam,24951
5307,Cam Pha,District #15,East,Vietnam,24977
5308,Cam Pha,District #15,East,Vietnam,25022
5309,Cam Pha,District #15,East,Vietnam,25045
5310,Cam Pha,District #15,East,Vietnam,25061
5311,Cam Pha,District #15,East,Vietnam,25083
5312,Cam Pha,District #15,East,Vietnam,25285
5313,Cam Pha,District #15,East,Vietnam,25321
5314,Cam Pha,District #15,East,Vietnam,25336
5315,Cam Pha,District #15,East,Vietnam,25360
5316,Cam Pha,District #15,East,Vietnam,25387
5317,Cam Pha,District #15,East,Vietnam,25572
5318,Cam Pha,District #15,East,Vietnam,25607
5319,Cam Pha,District #15,East,Vietnam,25632
5320,Cam Pha,District #15,East,Vietnam,25647
5321,Cam Pha,District #15,East,Vietnam,25667
5322,Cam Pha,District #15,East,Vietnam,25670
5323,Cam Pha,District #15,East,Vietnam,25676
5324,Cam Pha,District #15,East,Vietnam,25688
5325,Cam Pha,District #15,East,Vietnam,25692
5326,Cam Pha,District #15,East,Vietnam,25701
5327,Cam Pha,District #15,East,Vietnam,25723
5328,Cam Pha,District #15,East,Vietnam,25825
5329,Cam Pha,District #15,East,Vietnam,25841
5330,Cam Pha,District #15,East,Vietnam,25844
5331,Cam Pha,District #15,East,Vietnam,25876
5332,Cam Pha,District #15,East,Vietnam,25882
5333,Cam Pha,District #15,East,Vietnam,25915
5334,Cam Pha,District #15,East,Vietnam,25917
5335,Cam Pha,District #15,East,Vietnam,25919
5336,Cam Pha,District #15,East,Vietnam,26180
5337,Cam Pha,District #15,East,Vietnam,26203
5338,Cam Pha,District #15,East,Vietnam,26208
5339,Cam Pha,District #13,East,Vietnam,26238
5340,Cam Pha,District #13,East,Vietnam,26264
5341,Cam Pha,District #13,East,Vietnam,26301
5342,Cam Pha,District #13,East,Vietnam,26435
5343,Cam Pha,District #13,East,Vietnam,26507
5344,Cam Pha,District #13,East,Vietnam,26537
5345,Cam Pha,District #13,East,Vietnam,26541
5346,Cam Pha,District #13,East,Vietnam,26587
5347,Cam Pha,District #15,East,Vietnam,26651
5348,Cam Pha,District #15,East,Vietnam,26660
5349,Cam Pha,District #15,East,Vietnam,26676
5350,Cam Pha,District #15,East,Vietnam,26679
5351,Cam Pha,District #13,East,Vietnam,26705
5352,Cam Pha,District #07,East,Vietnam,26743
5353,Cam Pha,District #07,East,Vietnam,26818
5354,Cam Pha,District #08,East,Vietnam,27007
5355,Cam Pha,District #08,East,Vietnam,27010
5356,Cam Pha,District #08,East,Vietnam,27022
5357,Cam Pha,District #08,East,Vietnam,27027
5358,Cam Pha,District #08,East,Vietnam,27094
5359,Cam Pha,District #08,East,Vietnam,27106
5360,Cam Pha,District #08,East,Vietnam,27120
5361,Cam Pha,District #08,East,Vietnam,27220
5362,Cam Pha,District #08,East,Vietnam,27252
5363,Cam Pha,District #08,East,Vietnam,27259
5364,Cam Pha,District #08,East,Vietnam,27291
5365,Cam Pha,District #08,East,Vietnam,27317
5366,Cam Pha,District #08,East,Vietnam,27330
5367,Cam Pha,District #08,East,Vietnam,27344
5368,Cam Pha,District #11,East,Vietnam,27351
5369,Cam Pha,District #08,East,Vietnam,27355
5370,Cam Pha,District #08,East,Vietnam,27356
5371,Cam Pha,District #08,East,Vietnam,27419
5372,Cam Pha,District #08,East,Vietnam,27499
5373,Cam Pha,District #08,East,Vietnam,27601
5374,Cam Pha,District #08,East,Vietnam,27603
5375,Cam Pha,District #08,East,Vietnam,27610
5376,Cam Pha,District #08,East,Vietnam,27658
5377,Cam Pha,District #08,East,Vietnam,27801
5378,Cam Pha,District #08,East,Vietnam,27803
5379,Cam Pha,District #08,East,Vietnam,27837
5380,Cam Pha,District #08,East,Vietnam,27847
5381,Cam Pha,District #08,East,Vietnam,27855
5382,Cam Pha,District #08,East,Vietnam,27872
5383,Cam Pha,District #08,East,Vietnam,27893
5384,Cam Pha,District #08,East,Vietnam,27896
5385,Cam Pha,District #08,East,Vietnam,27928
5386,Cam Pha,District #07,East,Vietnam,27937
5387,Cam Pha,District #07,East,Vietnam,27947
5388,Cam Pha,District #07,East,Vietnam,27976
5389,Cam Pha,District #11,East,Vietnam,28018
5390,Cam Pha,District #11,East,Vietnam,28019
5391,Cam Pha,District #11,East,Vietnam,28031
5392,Cam Pha,District #11,East,Vietnam,28083
5393,Cam Pha,District #11,East,Vietnam,28101
5394,Cam Pha,District #11,East,Vietnam,28103
5395,Cam Pha,District #11,East,Vietnam,28107
5396,Cam Pha,District #11,East,Vietnam,28151
5397,Cam Pha,District #11,East,Vietnam,28152
5398,Cam Pha,District #11,East,Vietnam,28166
5399,Cam Pha,District #11,East,Vietnam,28167
5400,Cam Pha,District #11,East,Vietnam,28208
5401,Cam Pha,District #11,East,Vietnam,28220
5402,Cam Pha,District #11,East,Vietnam,28226
5403,Cam Pha,District #11,East,Vietnam,28262
5404,Cam Pha,District #11,East,Vietnam,28265
5405,Cam Pha,District #11,East,Vietnam,28277
5406,Cam Pha,District #08,East,Vietnam,28302
5407,Cam Pha,District #08,East,Vietnam,28331
5408,Cam Pha,District #08,East,Vietnam,28345
5409,Cam Pha,District #08,East,Vietnam,28357
5410,Cam Pha,District #11,East,Vietnam,28362
5411,Cam Pha,District #08,East,Vietnam,28374
5412,Cam Pha,District #08,East,Vietnam,28375
5413,Cam Pha,District #08,East,Vietnam,28386
5414,Cam Pha,District #08,East,Vietnam,28406
5415,Cam Pha,District #08,East,Vietnam,28410
5416,Cam Pha,District #08,East,Vietnam,28411
5417,Cam Pha,District #08,East,Vietnam,28438
5418,Cam Pha,District #08,East,Vietnam,28478
5419,Cam Pha,District #08,East,Vietnam,28503
5420,Cam Pha,District #08,East,Vietnam,28529
5421,Cam Pha,District #08,East,Vietnam,28560
5422,Cam Pha,District #08,East,Vietnam,28578
5423,Cam Pha,District #11,East,Vietnam,28603
5424,Cam Pha,District #08,East,Vietnam,28617
5425,Cam Pha,District #11,East,Vietnam,28628
5426,Cam Pha,District #11,East,Vietnam,28660
5427,Cam Pha,District #11,East,Vietnam,28722
5428,Cam Pha,District #11,East,Vietnam,28741
5429,Cam Pha,District #11,East,Vietnam,28746
5430,Cam Pha,District #11,East,Vietnam,28755
5431,Cam Pha,District #11,East,Vietnam,28770
5432,Cam Pha,District #11,East,Vietnam,29033
5433,Cam Pha,District #11,East,Vietnam,29037
5434,Cam Pha,District #11,East,Vietnam,29044
5435,Cam Pha,District #11,East,Vietnam,29073
5436,Cam Pha,District #11,East,Vietnam,29102
5437,Cam Pha,District #11,East,Vietnam,29108
5438,Cam Pha,District #11,East,Vietnam,29145
5439,Cam Pha,District #11,East,Vietnam,29147
5440,Cam Pha,District #11,East,Vietnam,29161
5441,Cam Pha,District #11,East,Vietnam,29162
5442,Cam Pha,District #11,East,Vietnam,29180
5443,Cam Pha,District #11,East,Vietnam,29205
5444,Cam Pha,District #11,East,Vietnam,29222
5445,Cam Pha,District #11,East,Vietnam,29227
5446,Cam Pha,District #11,East,Vietnam,29349
5447,Cam Pha,District #11,East,Vietnam,29365
5448,Cam Pha,District #11,East,Vietnam,29384
5449,Cam Pha,District #11,East,Vietnam,29402
5450,Cam Pha,District #11,East,Vietnam,29436
5451,Cam Pha,District #11,East,Vietnam,29457
5452,Cam Pha,District #11,East,Vietnam,29458
5453,Cam Pha,District #11,East,Vietnam,29465
5454,Cam Pha,District #11,East,Vietnam,29484
5455,Cam Pha,District #11,East,Vietnam,29569
5456,Cam Pha,District #11,East,Vietnam,29578
5457,Cam Pha,District #11,East,Vietnam,29633
5458,Cam Pha,District #11,East,Vietnam,29643
5459,Cam Pha,District #11,East,Vietnam,29669
5460,Cam Pha,District #11,East,Vietnam,29698
5461,Cam Pha,District #11,East,Vietnam,29712
5462,Cam Pha,District #11,East,Vietnam,29733
5463,Cam Pha,District #11,East,Vietnam,29834
5464,Cam Pha,District #11,East,Vietnam,29903
5465,Cam Pha,District #11,East,Vietnam,29904
5466,Cam Pha,District #09,East,Vietnam,30002
5467,Cam Pha,District #09,East,Vietnam,30033
5468,Cam Pha,District #09,East,Vietnam,30061
5469,Cam Pha,District #09,East,Vietnam,30070
5470,Cam Pha,District #09,East,Vietnam,30093
5471,Cam Pha,District #09,East,Vietnam,30110
5472,Cam Pha,District #09,East,Vietnam,30134
5473,Cam Pha,District #09,East,Vietnam,30164
5474,Cam Pha,District #09,East,Vietnam,30165
5475,Cam Pha,District #09,East,Vietnam,30222
5476,Cam Pha,District #09,East,Vietnam,30327
5477,Cam Pha,District #09,East,Vietnam,30328
5478,Cam Pha,District #09,East,Vietnam,30334
5479,Cam Pha,District #09,East,Vietnam,30359
5480,Cam Pha,District #09,East,Vietnam,30370
5481,Cam Pha,District #09,East,Vietnam,30371
5482,Cam Pha,District #09,East,Vietnam,30412
5483,Cam Pha,District #11,East,Vietnam,30436
5484,Cam Pha,District #09,East,Vietnam,30445
5485,Cam Pha,District #11,East,Vietnam,30447
5486,Cam Pha,District #11,East,Vietnam,30467
5487,Cam Pha,District #09,East,Vietnam,30501
5488,Cam Pha,District #09,East,Vietnam,30504
5489,Cam Pha,District #11,East,Vietnam,30520
5490,Cam Pha,District #09,East,Vietnam,30522
5491,Cam Pha,District #11,East,Vietnam,30525
5492,Cam Pha,District #09,East,Vietnam,30549
5493,Cam Pha,District #09,East,Vietnam,30552
5494,Cam Pha,District #09,East,Vietnam,30560
5495,Cam Pha,District #09,East,Vietnam,30601
5496,Cam Pha,District #09,East,Vietnam,30625
5497,Cam Pha,District #09,East,Vietnam,30667
5498,Cam Pha,District #11,East,Vietnam,30668
5499,Cam Pha,District #11,East,Vietnam,30904
5500,Cam Pha,District #09,East,Vietnam,31004
5501,Cam Pha,District #12,East,Vietnam,31037
5502,Cam Pha,District #11,East,Vietnam,31049
5503,Cam Pha,District #12,East,Vietnam,31051
5504,Cam Pha,District #12,East,Vietnam,31060
5505,Cam Pha,District #09,East,Vietnam,31065
5506,Cam Pha,District #09,East,Vietnam,31069
5507,Cam Pha,District #09,East,Vietnam,31082
5508,Cam Pha,District #09,East,Vietnam,31085
5509,Cam Pha,District #09,East,Vietnam,31088
5510,Cam Pha,District #09,East,Vietnam,31098
5511,Cam Pha,District #11,East,Vietnam,31322
5512,Cam Pha,District #11,East,Vietnam,31323
5513,Cam Pha,District #11,East,Vietnam,31404
5514,Cam Pha,District #11,East,Vietnam,31407
5515,Cam Pha,District #11,East,Vietnam,31411
5516,Cam Pha,District #11,East,Vietnam,31419
5517,Cam Pha,District #11,East,Vietnam,31421
5518,Cam Pha,District #12,East,Vietnam,31502
5519,Cam Pha,District #12,East,Vietnam,31519
5520,Cam Pha,District #12,East,Vietnam,31547
5521,Cam Pha,District #11,East,Vietnam,31561
5522,Cam Pha,District #12,East,Vietnam,31565
5523,Cam Pha,District #12,East,Vietnam,31567
5524,Cam Pha,District #12,East,Vietnam,31568
5525,Cam Pha,District #12,East,Vietnam,31569
5526,Cam Pha,District #12,East,Vietnam,31604
5527,Cam Pha,District #12,East,Vietnam,31629
5528,Cam Pha,District #12,East,Vietnam,31639
5529,Cam Pha,District #12,East,Vietnam,31643
5530,Cam Pha,District #12,East,Vietnam,31716
5531,Cam Pha,District #12,East,Vietnam,31722
5532,Cam Pha,District #12,East,Vietnam,31768
5533,Cam Pha,District #12,East,Vietnam,31771
5534,Cam Pha,District #12,East,Vietnam,31781
5535,Cam Pha,District #12,East,Vietnam,31787
5536,Cam Pha,District #12,East,Vietnam,31792
5537,Cam Pha,District #09,East,Vietnam,31827
5538,Cam Pha,District #09,East,Vietnam,31833
5539,Cam Pha,District #12,East,Vietnam,32006
5540,Cam Pha,District #12,East,Vietnam,32024
5541,Cam Pha,District #12,East,Vietnam,32058
5542,Cam Pha,District #12,East,Vietnam,32072
5543,Cam Pha,District #12,East,Vietnam,32094
5544,Cam Pha,District #12,East,Vietnam,32099
5545,Cam Pha,District #12,East,Vietnam,32120
5546,Cam Pha,District #12,East,Vietnam,32123
5547,Cam Pha,District #12,East,Vietnam,32185
5548,Cam Pha,District #12,East,Vietnam,32187
5549,Cam Pha,District #12,East,Vietnam,32204
5550,Cam Pha,District #12,East,Vietnam,32208
5551,Cam Pha,District #12,East,Vietnam,32221
5552,Cam Pha,District #12,East,Vietnam,32230
